"REF_DATE","GEO","DGUID","Characteristics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2020-01-11","Prince Edward Island, place of occurrence","2016A000211","Excess mortality estimate","Number","223","units","0","v1210497904","3.7","-7","","","","0"
"2020-01-18","Prince Edward Island, place of occurrence","2016A000211","Excess mortality estimate","Number","223","units","0","v1210497904","3.7","2","","","","0"
"2020-01-25","Prince Edward Island, place of occurrence","2016A000211","Excess mortality estimate","Number","223","units","0","v1210497904","3.7","-6","","","","0"
"2020-02-01","Prince Edward Island, place of occurrence","2016A000211","Excess mortality estimate","Number","223","units","0","v1210497904","3.7","4","","","","0"
"2020-02-08","Prince Edward Island, place of occurrence","2016A000211","Excess mortality estimate","Number","223","units","0","v1210497904","3.7","-10","","","","0"
"2020-02-15","Prince Edward Island, place of occurrence","2016A000211","Excess mortality estimate","Number","223","units","0","v1210497904","3.7","-4","","","","0"
"2020-02-22","Prince Edward Island, place of occurrence","2016A000211","Excess mortality estimate","Number","223","units","0","v1210497904","3.7","-4","","","","0"
"2020-02-29","Prince Edward Island, place of occurrence","2016A000211","Excess mortality estimate","Number","223","units","0","v1210497904","3.7","-1","","","","0"
"2020-03-07","Prince Edward Island, place of occurrence","2016A000211","Excess mortality estimate","Number","223","units","0","v1210497904","3.7","-3","","","","0"
"2020-03-14","Prince Edward Island, place of occurrence","2016A000211","Excess mortality estimate","Number","223","units","0","v1210497904","3.7","-6","","","","0"
"2020-03-21","Prince Edward Island, place of occurrence","2016A000211","Excess mortality estimate","Number","223","units","0","v1210497904","3.7","1","","","","0"
"2020-03-28","Prince Edward Island, place of occurrence","2016A000211","Excess mortality estimate","Number","223","units","0","v1210497904","3.7","0","","","","0"
"2020-04-04","Prince Edward Island, place of occurrence","2016A000211","Excess mortality estimate","Number","223","units","0","v1210497904","3.7","1","","","","0"
"2020-04-11","Prince Edward Island, place of occurrence","2016A000211","Excess mortality estimate","Number","223","units","0","v1210497904","3.7","-13","","","","0"
"2020-04-18","Prince Edward Island, place of occurrence","2016A000211","Excess mortality estimate","Number","223","units","0","v1210497904","3.7","-1","","","","0"
"2020-04-25","Prince Edward Island, place of occurrence","2016A000211","Excess mortality estimate","Number","223","units","0","v1210497904","3.7","-3","","","","0"
"2020-05-02","Prince Edward Island, place of occurrence","2016A000211","Excess mortality estimate","Number","223","units","0","v1210497904","3.7","-4","","","","0"
"2020-05-09","Prince Edward Island, place of occurrence","2016A000211","Excess mortality estimate","Number","223","units","0","v1210497904","3.7","3","","","","0"
"2020-05-16","Prince Edward Island, place of occurrence","2016A000211","Excess mortality estimate","Number","223","units","0","v1210497904","3.7","3","","","","0"
"2020-05-23","Prince Edward Island, place of occurrence","2016A000211","Excess mortality estimate","Number","223","units","0","v1210497904","3.7","8","","","","0"
"2020-05-30","Prince Edward Island, place of occurrence","2016A000211","Excess mortality estimate","Number","223","units","0","v1210497904","3.7","-1","","","","0"
"2020-06-06","Prince Edward Island, place of occurrence","2016A000211","Excess mortality estimate","Number","223","units","0","v1210497904","3.7","4","","","","0"
"2020-06-13","Prince Edward Island, place of occurrence","2016A000211","Excess mortality estimate","Number","223","units","0","v1210497904","3.7","-1","","","","0"
"2020-06-20","Prince Edward Island, place of occurrence","2016A000211","Excess mortality estimate","Number","223","units","0","v1210497904","3.7","0","","","","0"
"2020-06-27","Prince Edward Island, place of occurrence","2016A000211","Excess mortality estimate","Number","223","units","0","v1210497904","3.7","-1","","","","0"
"2020-07-04","Prince Edward Island, place of occurrence","2016A000211","Excess mortality estimate","Number","223","units","0","v1210497904","3.7","1","","","","0"
"2020-07-11","Prince Edward Island, place of occurrence","2016A000211","Excess mortality estimate","Number","223","units","0","v1210497904","3.7","-6","","","","0"
"2020-07-18","Prince Edward Island, place of occurrence","2016A000211","Excess mortality estimate","Number","223","units","0","v1210497904","3.7","-6","","","","0"
"2020-07-25","Prince Edward Island, place of occurrence","2016A000211","Excess mortality estimate","Number","223","units","0","v1210497904","3.7","5","","","","0"
"2020-08-01","Prince Edward Island, place of occurrence","2016A000211","Excess mortality estimate","Number","223","units","0","v1210497904","3.7","1","","","","0"
"2020-08-08","Prince Edward Island, place of occurrence","2016A000211","Excess mortality estimate","Number","223","units","0","v1210497904","3.7","-9","","","","0"
"2020-08-15","Prince Edward Island, place of occurrence","2016A000211","Excess mortality estimate","Number","223","units","0","v1210497904","3.7","-1","","","","0"
"2020-08-22","Prince Edward Island, place of occurrence","2016A000211","Excess mortality estimate","Number","223","units","0","v1210497904","3.7","1","","","","0"
"2020-08-29","Prince Edward Island, place of occurrence","2016A000211","Excess mortality estimate","Number","223","units","0","v1210497904","3.7","-3","","","","0"
"2020-09-05","Prince Edward Island, place of occurrence","2016A000211","Excess mortality estimate","Number","223","units","0","v1210497904","3.7","0","","","","0"
"2020-09-12","Prince Edward Island, place of occurrence","2016A000211","Excess mortality estimate","Number","223","units","0","v1210497904","3.7","-1","","","","0"
"2020-09-19","Prince Edward Island, place of occurrence","2016A000211","Excess mortality estimate","Number","223","units","0","v1210497904","3.7","-9","","","","0"
"2020-09-26","Prince Edward Island, place of occurrence","2016A000211","Excess mortality estimate","Number","223","units","0","v1210497904","3.7","-4","","","","0"
"2020-10-03","Prince Edward Island, place of occurrence","2016A000211","Excess mortality estimate","Number","223","units","0","v1210497904","3.7","-7","","","","0"
"2020-01-04","Nova Scotia, place of occurrence","2016A000212","Adjusted number of deaths","Number","223","units","0","v1210497907","4.1","217","","","","0"
"2020-01-11","Nova Scotia, place of occurrence","2016A000212","Adjusted number of deaths","Number","223","units","0","v1210497907","4.1","192","","","","0"
"2020-01-18","Nova Scotia, place of occurrence","2016A000212","Adjusted number of deaths","Number","223","units","0","v1210497907","4.1","213","","","","0"
"2020-01-25","Nova Scotia, place of occurrence","2016A000212","Adjusted number of deaths","Number","223","units","0","v1210497907","4.1","189","","","","0"
"2020-02-01","Nova Scotia, place of occurrence","2016A000212","Adjusted number of deaths","Number","223","units","0","v1210497907","4.1","194","","","","0"
"2020-02-08","Nova Scotia, place of occurrence","2016A000212","Adjusted number of deaths","Number","223","units","0","v1210497907","4.1","190","","","","0"
"2020-02-15","Nova Scotia, place of occurrence","2016A000212","Adjusted number of deaths","Number","223","units","0","v1210497907","4.1","222","","","","0"
"2020-02-22","Nova Scotia, place of occurrence","2016A000212","Adjusted number of deaths","Number","223","units","0","v1210497907","4.1","188","","","","0"
"2020-02-29","Nova Scotia, place of occurrence","2016A000212","Adjusted number of deaths","Number","223","units","0","v1210497907","4.1","201","","","","0"
"2020-03-07","Nova Scotia, place of occurrence","2016A000212","Adjusted number of deaths","Number","223","units","0","v1210497907","4.1","229","","","","0"
"2020-03-14","Nova Scotia, place of occurrence","2016A000212","Adjusted number of deaths","Number","223","units","0","v1210497907","4.1","194","","","","0"
"2020-03-21","Nova Scotia, place of occurrence","2016A000212","Adjusted number of deaths","Number","223","units","0","v1210497907","4.1","206","","","","0"
"2020-03-28","Nova Scotia, place of occurrence","2016A000212","Adjusted number of deaths","Number","223","units","0","v1210497907","4.1","174","","","","0"
"2020-04-04","Nova Scotia, place of occurrence","2016A000212","Adjusted number of deaths","Number","223","units","0","v1210497907","4.1","196","","","","0"
"2020-04-11","Nova Scotia, place of occurrence","2016A000212","Adjusted number of deaths","Number","223","units","0","v1210497907","4.1","184","","","","0"
"2020-04-18","Nova Scotia, place of occurrence","2016A000212","Adjusted number of deaths","Number","223","units","0","v1210497907","4.1","185","","","","0"
"2020-04-25","Nova Scotia, place of occurrence","2016A000212","Adjusted number of deaths","Number","223","units","0","v1210497907","4.1","240","","","","0"
"2020-05-02","Nova Scotia, place of occurrence","2016A000212","Adjusted number of deaths","Number","223","units","0","v1210497907","4.1","221","","","","0"
"2020-05-09","Nova Scotia, place of occurrence","2016A000212","Adjusted number of deaths","Number","223","units","0","v1210497907","4.1","203","","","","0"
"2020-05-16","Nova Scotia, place of occurrence","2016A000212","Adjusted number of deaths","Number","223","units","0","v1210497907","4.1","191","","","","0"
"2020-05-23","Nova Scotia, place of occurrence","2016A000212","Adjusted number of deaths","Number","223","units","0","v1210497907","4.1","165","","","","0"
"2020-05-30","Nova Scotia, place of occurrence","2016A000212","Adjusted number of deaths","Number","223","units","0","v1210497907","4.1","179","","","","0"
"2020-06-06","Nova Scotia, place of occurrence","2016A000212","Adjusted number of deaths","Number","223","units","0","v1210497907","4.1","145","","","","0"
"2020-06-13","Nova Scotia, place of occurrence","2016A000212","Adjusted number of deaths","Number","223","units","0","v1210497907","4.1","177","","","","0"
"2020-06-20","Nova Scotia, place of occurrence","2016A000212","Adjusted number of deaths","Number","223","units","0","v1210497907","4.1","179","","","","0"
"2020-06-27","Nova Scotia, place of occurrence","2016A000212","Adjusted number of deaths","Number","223","units","0","v1210497907","4.1","177","","","","0"
"2020-07-04","Nova Scotia, place of occurrence","2016A000212","Adjusted number of deaths","Number","223","units","0","v1210497907","4.1","155","","","","0"
"2020-07-11","Nova Scotia, place of occurrence","2016A000212","Adjusted number of deaths","Number","223","units","0","v1210497907","4.1","202","","","","0"
"2020-07-18","Nova Scotia, place of occurrence","2016A000212","Adjusted number of deaths","Number","223","units","0","v1210497907","4.1","172","","","","0"
